 #r,Vdin,Vdout,Vuin,Vuout
 0.806819737176838681E-08 562.237237774155119 562.237237774152391 562.237237774155119 562.237237774152391
 0.162524819258853189E-07 565.615313991541029 565.615313991538301 565.615313991541029 565.615313991538301
 0.245545239529103954E-07 567.597931130175766 567.597931130173038 567.597931130175766 567.597931130173038
 0.329760177759497693E-07 569.011177459376768 569.011177459373812 569.011177459376768 569.011177459373812
 0.415186820964413588E-07 570.765092373624384 570.765092373621542 570.765092373624384 570.765092373621542
 0.501842603449170552E-07 576.961328310821500 576.961328310818658 576.961328310821500 576.961328310818658
 0.589745210368100136E-07 583.120809416328029 583.120809416325187 583.120809416328029 583.120809416325187
 0.678912581333828127E-07 589.880051488663071 589.880051488660229 589.880051488663071 589.880051488660229
 0.769362914078484072E-07 596.570917743620271 596.570917743617656 596.570917743620271 596.570917743617656
 0.861114668167583542E-07 603.054188277944718 603.054188277941989 603.054188277944718 603.054188277941989
 0.954186568767351355E-07 609.256761649348505 609.256761649345663 609.256761649348505 609.256761649345663
 0.104859761046625121E-06 615.159194505669916 615.159194505666846 615.159194505669916 615.159194505666846
 0.114436706115149312E-06 620.763430077792236 620.763430077789508 620.763430077792236 620.763430077789508
 0.124151446594132826E-06 626.082555592462768 626.082555592460039 626.082555592462768 626.082555592460039
 0.134005965117391402E-06 631.134284708151199 631.134284708148471 631.134284708151199 631.134284708148471
 0.144002272845357465E-06 635.937808252232685 635.937808252229843 635.937808252232685 635.937808252229843
 0.154142409875527512E-06 640.512161779798248 640.512161779795633 640.512161779798248 640.512161779795633
 0.164428445658816557E-06 644.875433866879121 644.875433866876278 644.875433866879121 644.875433866876278
 0.174862479421901564E-06 649.044418765967862 649.044418765965133 649.044418765967862 649.044418765965133
 0.185446640595642513E-06 653.034506432179228 653.034506432176499 653.034506432179228 653.034506432176499
 0.196183089249667523E-06 656.859696338520848 656.859696338517892 656.859696338520848 656.859696338517892
 0.207074016533210678E-06 660.532672813321255 660.532672813318413 660.532672813321255 660.532672813318413
 0.218121645122293514E-06 664.064907627783100 664.064907627780372 664.064907627783100 664.064907627780372
 0.229328229673339402E-06 667.466771155043489 667.466771155040647 667.466771155043489 667.466771155040647
 0.240696057283316025E-06 670.747642173736608 670.747642173733880 670.747642173736608 670.747642173733880
 0.252227447956497006E-06 673.916011321390101 673.916011321387145 673.916011321390101 673.916011321387145
 0.263924755077940942E-06 676.979575973462261 676.979575973459646 676.979575973462261 676.979575973459646
 0.275790365893781712E-06 679.945325859327795 679.945325859324839 679.945325859327795 679.945325859324839
 0.287826701998430241E-06 682.819619552922632 682.819619552919903 682.819619552922632 682.819619552919903
 0.300036219828785609E-06 685.608252394967508 685.608252394964666 685.608252394967508 685.608252394964666
 0.312421411165557537E-06 688.316516590582182 688.316516590579340 688.316516590582182 688.316516590579340
 0.324984803641800988E-06 690.949254282712900 690.949254282710172 690.949254282712900 690.949254282710172
 0.337728961258769396E-06 693.510904387607411 693.510904387604455 693.510904387607411 693.510904387604455
 0.350656484909188326E-06 696.005543928300199 696.005543928297357 696.005543928300199 696.005543928297357
 0.363770012908059472E-06 698.436924535756248 698.436924535753519 698.436924535756248 698.436924535753519
 0.377072221531100918E-06 700.808504716263201 700.808504716260472 700.808504716263201 700.808504716260472
 0.390565825560935848E-06 703.123478414066312 703.123478414063470 703.123478414066312 703.123478414063470
 0.404253578841138438E-06 705.384800333310409 705.384800333307680 705.384800333310409 705.384800333307680
 0.418138274838253235E-06 707.595208424416796 707.595208424414182 707.595208424416796 707.595208424414182
 0.432222747211898951E-06 709.757243887581467 709.757243887578852 709.757243887581467 709.757243887578852
 0.446509870393077125E-06 711.873268999878405 711.873268999875563 711.873268999878405 711.873268999875563
 0.461002560170800151E-06 713.945483032135144 713.945483032132302 713.945483032135144 713.945483032132302
 0.475703774287160670E-06 715.975936486712840 715.975936486709998 715.975936486712840 715.975936486709998
 0.490616513040962711E-06 717.966543856986505 717.966543856983435 717.966543856986505 717.966543856983435
 0.505743819900037209E-06 719.919095083114371 719.919095083111415 719.919095083114371 719.919095083111415
 0.521088782122369730E-06 721.835265856057163 721.835265856054434 721.835265856057163 721.835265856054434
 0.536654531386162853E-06 723.716626902290727 723.716626902287885 723.716626902290727 723.716626902287885
 0.552444244428965521E-06 725.564652364800395 725.564652364797666 725.564652364800395 725.564652364797666
 0.568461143695997245E-06 727.380727381402721 727.380727381399993 727.380727381402721 727.380727381399993
 0.584708497997802059E-06 729.166154948865938 729.166154948863095 729.166154948865938 729.166154948863095
 0.601189623177363625E-06 730.922162150415602 730.922162150412760 730.922162150415602 730.922162150412760
 0.617907882786819227E-06 732.649905814788326 732.649905814785370 732.649905814788326 732.649905814785370
 0.634866688773910521E-06 734.350477666824986 734.350477666822371 734.350477666824986 734.350477666822371
 0.652069502178311958E-06 736.024909022483257 736.024909022480415 736.024909022483257 736.024909022480415
 0.669519833837977059E-06 737.674175074965547 737.674175074962704 737.674175074965547 737.674175074962704
 0.687221245105647718E-06 739.299198813279759 739.299198813277030 739.299198813279759 739.299198813277030
 0.705177348575673800E-06 740.900854609834823 740.900854609832095 740.900854609834823 740.900854609832095
 0.723391808821289566E-06 742.479971509563711 742.479971509560983 742.479971509563711 742.479971509560983
 0.741868343142498559E-06 744.037336249462442 744.037336249459599 744.037336249462442 744.037336249459599
 0.760610722324718979E-06 745.573696034274008 745.573696034271279 745.573696034274008 745.573696034271279
 0.779622771408345725E-06 747.089761091259106 747.089761091256264 747.089761091259106 747.089761091256264
 0.798908370469382211E-06 748.586207024560395 748.586207024557439 748.586207024560395 748.586207024557439
 0.818471455411308591E-06 750.063676987500116 750.063676987497274 750.063676987500116 750.063676987497274
 0.838316018768338358E-06 751.522783689252833 751.522783689249991 751.522783689252833 751.522783689249991
 0.858446110520237880E-06 752.964111250642304 752.964111250639576 752.964111250642304 752.964111250639576
 0.878865838918864542E-06 754.388216922327842 754.388216922325000 754.388216922327842 754.388216922325000
 0.899579371326601247E-06 755.795632677309754 755.795632677306912 755.795632677309754 755.795632677306912
 0.920590935066852039E-06 757.186866688517171 757.186866688514328 757.186866688517171 757.186866688514328
 0.941904818286776707E-06 758.562404701180753 758.562404701178025 758.562404701180753 758.562404701178025
 0.963525370832437179E-06 759.922711308773160 759.922711308770431 759.922711308773160 759.922711308770431
 0.985457005136536337E-06 761.268231140452485 761.268231140449757 761.268231140452485 761.268231140449757
 0.100770419711892997E-05 762.599389967203933 762.599389967201205 762.599389967203933 762.599389967201205
 0.103027148710009592E-05 763.916595733217719 763.916595733214763 763.916595733217719 763.916595733214763
 0.105316348072774404E-05 765.220239518417202 765.220239518414246 765.220239518417202 765.220239518414246
 0.107638484991676151E-05 766.510696437549427 766.510696437546471 766.510696437549427 766.510696437546471
 0.109994033380268307E-05 767.788326480731371 767.788326480728529 767.788326480731371 767.788326480728529
 0.112383473970887304E-05 769.053475299942306 769.053475299939464 769.053475299942306 769.053475299939464
 0.114807294412763407E-05 770.306474945538980 770.306474945536138 770.306474945538980 770.306474945536138
 0.117265989371542150E-05 771.547644556529463 771.547644556526620 771.547644556529463 771.547644556526620
 0.119760060630238553E-05 772.777291008022075 772.777291008019461 772.777291008022075 772.777291008019461
 0.122290017191643508E-05 773.995709518968852 773.995709518966123 773.995709518968852 773.995709518966123
 0.124856375382203585E-05 775.203184223070821 775.203184223068092 775.203184223070821 775.203184223068092
 0.127459658957395551E-05 776.399988705476517 776.399988705473675 776.399988705476517 776.399988705473675
 0.130100399208617204E-05 777.586386507680913 777.586386507678185 777.586386507680913 777.586386507678185
 0.132779135071615893E-05 778.762631602847250 778.762631602844635 778.762631602847250 778.762631602844635
 0.135496413236477332E-05 779.928968843590951 779.928968843588109 779.928968843590951 779.928968843588109
 0.138252788259196975E-05 781.085634384105447 781.085634384102605 781.085634384105447 781.085634384102605
 0.141048822674856404E-05 782.232856078365444 782.232856078362602 782.232856078365444 782.232856078362602
 0.143885087112428608E-05 783.370853855999258 783.370853855996529 783.370853855999258 783.370853855996529
 0.146762160411234765E-05 784.499840077314730 784.499840077312001 784.499840077314730 784.499840077312001
 0.149680629739076751E-05 785.620019868836948 785.620019868834333 785.620019868836948 785.620019868834333
 0.152641090712069158E-05 786.731591440620036 786.731591440617194 786.731591440620036 786.731591440617194
 0.155644147516196015E-05 787.834746386503866 787.834746386501138 787.834746386503866 787.834746386501138
 0.158690413030615810E-05 788.929669968395842 788.929669968393000 788.929669968395842 788.929669968393000
 0.161780508952741283E-05 790.016541385580240 790.016541385577398 790.016541385580240 790.016541385577398
 0.164915065925118262E-05 791.095534029988698 791.095534029985856 791.095534029988698 791.095534029985856
 0.168094723664130803E-05 792.166815728292249 792.166815728289293 792.166815728292249 792.166815728289293
 0.171320131090557505E-05 793.230548971624444 793.230548971621715 793.230548971624444 793.230548971621715
 0.174591946462006641E-05 794.286891133673521 794.286891133670679 794.286891133673521 794.286891133670679
 0.177910837507256874E-05 795.335994677849726 795.335994677846998 795.335994677849726 795.335994677846998
 0.181277481562530391E-05 796.378007354165675 796.378007354162833 796.378007354165675 796.378007354162833
 0.184692565709727586E-05 797.413072386439126 797.413072386436170 797.413072386439126 797.413072386436170
 0.188156786916649865E-05 798.441328650377613 798.441328650374771 798.441328650377613 798.441328650374771
 0.191670852179240747E-05 799.462910843073587 799.462910843070858 799.462910843073587 799.462910843070858
 0.195235478665872718E-05 800.477949644393220 800.477949644390492 800.477949644393220 800.477949644390492
 0.198851393863711240E-05 801.486571870728312 801.486571870725470 801.486571870728312 801.486571870725470
 0.202519335727183409E-05 802.488900621527364 802.488900621524522 802.488900621527364 802.488900621524522
 0.206240052828583990E-05 803.485055419015453 803.485055419012724 803.485055419015453 803.485055419012724
 0.210014304510847505E-05 804.475152341473063 804.475152341470221 804.475152341473063 804.475152341470221
 0.213842861042518974E-05 805.459304150427897 805.459304150424941 805.459304150427897 805.459304150424941
 0.217726503774954201E-05 806.437620412087995 806.437620412085266 806.437620412087995 806.437620412085266
 0.221666025301782074E-05 807.410207613325269 807.410207613322427 807.410207613325269 807.410207613322427
 0.225662229620660966E-05 808.377169272495394 808.377169272492779 808.377169272495394 808.377169272492779
 0.229715932297362651E-05 809.338606045375627 809.338606045372785 809.338606045375627 809.338606045372785
 0.233827960632217242E-05 810.294615826463200 810.294615826460358 810.294615826463200 810.294615826460358
 0.237999153828952908E-05 811.245293845885953 811.245293845883111 811.245293845885953 811.245293845883111
 0.242230363165964832E-05 812.190732762143057 812.190732762140442 812.190732762143057 812.190732762140442
 0.246522452170048104E-05 813.131022750892839 813.131022750890224 813.131022750892839 813.131022750890224
 0.250876296792631273E-05 814.066251589985200 814.066251589982130 814.066251589985200 814.066251589982130
 0.255292785588544428E-05 814.996504740925843 814.996504740923001 814.996504740925843 814.996504740923001
 0.259772819897360522E-05 815.921865426956401 815.921865426953673 815.921865426956401 815.921865426953673
 0.264317314027344927E-05 816.842414707907210 816.842414707904254 816.842414707907210 816.842414707904254
 0.268927195442052215E-05 817.758231551988274 817.758231551985432 817.758231551988274 817.758231551985432
 0.273603404949607871E-05 818.669392904667234 818.669392904664619 818.669392904667234 818.669392904664619
